X,Y
0.0,-1.0140085909689596
0.2,-0.9575998312008744
0.4,-0.9014533289885333
0.6000000000000001,-0.845623347009004
0.8,-0.7901637960872968
1.0,-0.7351281584866037
1.2000000000000002,-0.6805694118275739
1.4000000000000001,-0.6265399537770276
1.6,-0.5730915276449926
1.8,-0.5202751490272045
2.0,-0.468141033628146
2.2,-0.41673852639738396
2.4000000000000004,-0.3661160321093525
2.6,-0.31632094751385853
2.8000000000000003,-0.2673995951814783
3.0,-0.2193971591646009
3.2,-0.17235762259126264
3.4000000000000004,-0.12632370730504672
3.6,-0.08133681566020556
3.8000000000000003,-0.03743697457685968
4.0,0.005337218043409253
4.2,0.04694864444602165
4.4,0.08736171560525208
4.6000000000000005,0.1265424171739592
4.800000000000001,0.16445835272094023
5.0,0.20107878418111402
5.2,0.23637466944932628
5.4,0.27031869705428624
5.6000000000000005,0.30288531785501893
5.800000000000001,0.3340507737081596
6.0,0.36379312306047895
6.2,0.39209226342719383
6.4,0.4189299507228106
6.6000000000000005,0.44428981541754053
6.800000000000001,0.4681573754986481
7.0,0.4905200462224403
7.2,0.511367146648988
7.4,0.5306899029580354
7.6000000000000005,0.5484814485509294
7.800000000000001,0.5647368209497502
8.0,0.5794529555111203
8.200000000000001,0.5926286759784448
8.4,0.6042646819025193
8.6,0.6143635329665804
8.8,0.6229296302578878
9.0,0.6299691945338648
9.200000000000001,0.635490241536655
9.4,0.639502554415625
9.600000000000001,0.6420176533229045
9.8,0.6430487622524619
10.0,0.6426107731984418
10.200000000000001,0.6407202077135892
10.4,0.6373951759534389
10.600000000000001,0.6326553332966691
10.8,0.6265218346364985
11.0,0.6190172864423029
11.200000000000001,0.6101656966946689
11.4,0.5999924228009519
11.600000000000001,0.5885241176020088
11.8,0.5757886735841036
12.0,0.561815165413122
12.200000000000001,0.5466337909110668
12.4,0.5302758105973815
12.600000000000001,0.5127734859200035
12.8,0.49416001630306794
13.0,0.47446947513998095
13.200000000000001,0.4537367448620837
13.4,0.4319974512143294
13.600000000000001,0.4092878968703626
13.8,0.38564499452003154
14.0,0.3611061995627356
14.200000000000001,0.3357094425401135
14.4,0.3094930614413829
14.600000000000001,0.2824957340141556
14.8,0.2547564102128157
15.0,0.22631424491552155
15.200000000000001,0.19720853103956837
15.4,0.16747863318329914
15.600000000000001,0.13716392192089755
15.8,0.10630370887430396
16.0,0.07493718268413319
16.2,0.043103345998885656
16.400000000000002,0.01084095359886672
16.6,-0.02181154823182485
16.8,-0.05481608097520829
17.0,-0.08813499168472338
17.2,-0.12173110922317698
17.400000000000002,-0.1555677988344939
17.6,-0.18960901495462457
17.8,-0.22381935217124438
18.0,-0.2581640942463992
18.2,-0.2926092611208959
18.400000000000002,-0.3271216538240662
18.6,-0.36166889721747064
18.8,-0.39621948050621103
19.0,-0.4307427954566796
19.200000000000003,-0.46520917226494324
19.400000000000002,-0.4995899130253032
19.6,-0.533857322754081
19.8,-0.5679847379292268
20.0,-0.6019465525119518
20.200000000000003,-0.6357182414222466
20.400000000000002,-0.6692763814458074
20.6,-0.7025986695556206
20.8,-0.7356639386371402
21.0,-0.7684521706117008
21.200000000000003,-0.8009445069584973
21.400000000000002,-0.8331232566410798
21.6,-0.864971901449964
21.8,-0.8964750987784342
22.0,-0.9276186818541708
22.200000000000003,-0.9583896574546613
22.400000000000002,-0.9887762011397007
22.6,-1.0187676500394565
22.8,-1.0483544932416762
23.0,-1.0775283598265584
23.200000000000003,-1.1062820046026356
23.400000000000002,-1.1346092916016812
23.6,-1.1625051753951707
23.8,-1.189965680299181
24.0,-1.2169878775387777
24.200000000000003,-1.243569860446926
24.400000000000002,-1.2697107177767657
24.6,-1.295410505209684
24.8,-1.3206702151450014
25.0,-1.345491744860269
25.200000000000003,-1.3698778631341302
25.400000000000002,-1.3938321754264156
25.6,-1.4173590877126592
25.8,-1.4404637690724624
26.0,-1.4631521131331713
26.200000000000003,-1.4854306984721024
26.400000000000002,-1.5073067480820876
26.6,-1.528788088006394
26.8,-1.5498831052501065
27.0,-1.5706007050758404
27.200000000000003,-1.5909502677921907
27.400000000000002,-1.6109416051435899
27.6,-1.6305849164102868
27.8,-1.6498907443269233
28.0,-1.6688699309277197
28.200000000000003,-1.6875335734255552
28.400000000000002,-1.7058929802312819
28.6,-1.7239596272183801
28.8,-1.7417451143366596
29.0,-1.7592611226770112
29.200000000000003,-1.7765193720873165
29.400000000000002,-1.79353157943754
29.6,-1.8103094176296395
29.8,-1.8268644754454284
30.0,-1.8432082183227647
30.200000000000003,-1.8593519501474927
30.400000000000002,-1.875306776145443
30.6,-1.891083566955503
30.8,-1.9066929239612584
31.0,-1.922145145955118
31.200000000000003,-1.9374501972049847
31.400000000000002,-1.9526176769896688
31.6,-1.967656790665112
31.8,-1.9825763223193462
32.0,-1.9973846090697966
32.2,-2.01208951705213
32.4,-2.0266984191453736
32.6,-2.041218174473439
32.800000000000004,-2.0556551097185696
33.0,-2.070015002277499
33.2,-2.084303065286405
33.4,-2.098523934535926
33.6,-2.112681657292736
33.800000000000004,-2.1267796830393397
34.0,-2.140820856138953
34.2,-2.154807410427505
34.4,-2.1687409657300654
34.6,-2.182622526294196
34.800000000000004,-2.196452481128061
35.0,-2.210230606226481
35.2,-2.223956068663524
35.4,-2.237627432525723
35.6,-2.251242666655612
35.800000000000004,-2.2647991541709276
36.0,-2.278293703720638
36.2,-2.2917225624348454
36.4,-2.305081430521649
36.6,-2.3183654774602243
36.800000000000004,-2.3315693597356804
37.0,-2.344687240057712
37.2,-2.3577128080016925
