,X,Y,Z,Label
373,174.6,97.788,1000.405,CL
374,174.8,97.799,1000.403,CL
375,175,97.811,1000.402,CL
376,175.2,97.824,1000.4,CL
377,175.4,97.837,1000.399,CL
378,175.6,97.85,1000.397,CL
379,175.8,97.864,1000.396,CL
380,176,97.879,1000.394,CL
381,176.2,97.894,1000.393,CL
382,176.4,97.909,1000.391,CL
383,176.6,97.925,1000.39,CL
384,176.8,97.941,1000.388,CL
385,177,97.957,1000.387,CL
386,177.2,97.975,1000.385,CL
387,177.4,97.992,1000.384,CL
388,177.6,98.01,1000.383,CL
389,177.8,98.029,1000.381,CL
390,178,98.047,1000.38,CL
391,178.2,98.067,1000.378,CL
392,178.4,98.086,1000.377,CL
393,178.6,98.107,1000.375,CL
394,178.8,98.127,1000.374,CL
395,179,98.148,1000.372,CL
396,179.2,98.169,1000.371,CL
397,179.4,98.191,1000.37,CL
398,179.6,98.213,1000.368,CL
399,179.8,98.236,1000.367,CL
400,180,98.259,1000.365,CL
401,180.2,98.282,1000.364,CL
402,180.4,98.306,1000.363,CL
403,180.6,98.33,1000.361,CL
404,180.8,98.355,1000.36,CL
405,181,98.38,1000.359,CL
406,181.2,98.405,1000.291,CL
407,181.4,98.431,1000.287,CL
408,181.6,98.457,1000.284,CL
409,181.8,98.483,1000.28,CL
410,182,98.51,1000.276,CL
411,182.2,98.537,1000.272,CL
412,182.4,98.564,1000.268,CL
413,182.6,98.592,1000.265,CL
414,182.8,98.62,1000.261,CL
415,183,98.649,1000.257,CL
416,183.2,98.677,1000.253,CL
417,183.4,98.707,1000.249,CL
418,183.6,98.736,1000.244,CL
419,183.8,98.766,1000.24,CL
420,184,98.796,1000.236,CL
421,184.2,98.827,1000.232,CL
422,184.4,98.858,1000.228,CL
423,184.6,98.889,1000.223,CL
424,184.8,98.92,1000.219,CL
425,185,98.952,1000.215,CL
426,185.2,98.985,1000.21,CL
427,185.4,99.017,1000.208,CL
428,185.6,99.05,1000.206,CL
429,185.8,99.084,1000.205,CL
430,186,99.117,1000.203,CL
431,186.2,99.151,1000.202,CL
432,186.4,99.186,1000.2,CL
433,186.6,99.221,1000.199,CL
434,186.8,99.256,1000.197,CL
435,187,99.291,1000.196,CL
436,187.2,99.327,1000.195,CL
437,187.4,99.363,1000.193,CL
438,187.6,99.4,1000.192,CL
439,187.8,99.437,1000.191,CL
440,188,99.475,1000.189,CL
